bms_number,category,coordinates,responsibility,status,date,searched_adress,message,message_links
5671,Öffentliche Orte/Ufer > Freizeitgelände beschädigt / verunreinigt,"47.6744700647506, 9.17271193116903","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 02.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Gustav-Schwab-Straße 5, 78467 Konstanz, Germany                    ","
            Sitzfläche fehlt, Verletzungsgefahr durch Schrauben.

        ","NA"
5672,"NA","NA","NA","NA","NA","NA","NA","NA"
5673,Müll/Sauberkeit > verschmutzte Straßen und Plätze,"47.6881462259515, 9.16064266137695","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 02.12.2021 via api gestellt.
                        
                    
                ","Schwaketenbad(autom. ermittelt: Schwaketenbad - Konstanz, 78467 Konstanz, Germany                    ","
            Sorgen Sie doch bitte für mehr und zusätzlich mit Hundebeuteln bestückte Mülleimer im Radius von 50 Metern um einen öffentlichen Parkplatz. Dann haben Sie auch weniger das Problem von rumliegenden Hundekot oder gefüllten Hundebeutel. Sie müssen es Ihren Bürgern schon auch einfacher machen, ihren Pflichten nachzukommen. Z.B. Waldparkplatz bei der MariaHilfKirche, Parkplatz Schwaketenbad, Parkplatz Hockgraben, etc. Parkplatz Waldsiedlung oder Parkplatz Purren sind zum Beispiel vorbildlich, nur dass es keine Hundekotbeutelspender gibt... also es gibt weiterhin Verbesserungspotential. 
(Adresssuche nach: Schwaketenbad)

        ","NA"
5674,"Straßen, Fahrrad & Verkehr > Straßenschäden","47.6803694297593, 9.17943131134962","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Stockackerweg 55, 78464 Konstanz, Deutschland                    ","
            Der Weg zum Bismarkturm ist in schlechtem Zustand. Speziell an der Einfahrt zum Weinberg. Da der Weg zwar für Anlieger-KFZ genutzt werden darf, dafür aber nicht breit genug ist, wird der seitliche Schotterstreifen ausgefahren. Regen tut ein übriges.

        ","NA"
5675,Öffentliche Orte/Ufer > Friedhof beschädigt / verunreinigt,"47.7396556155173, 9.11585418146515","
                        
                                OV Dettingen-Wallhausen

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Kapitän-Romer-Straße 40, 78465 Konstanz, Germany                    ","
            Ruhebank beschädigt

        ","NA"
5676,"NA","NA","NA","NA","NA","NA","NA","NA"
5677,"NA","NA","NA","NA","NA","NA","NA","NA"
5678,"NA","NA","NA","NA","NA","NA","NA","NA"
5679,Beleuchtung > Straßenlaternen defekt,"47.6913086008205, 9.12974000498109","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 04.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Feursteinstraße 39, 78479 Reichenau, Deutschland                    ","
            Strassenlampe Feursteinstr. 37 brennt nicht. Lampe am Verkehrschild. Strassenlampe Feursteinstr. 39 ebenfalls defekt.

        ","NA"
5680,"Straßen, Fahrrad & Verkehr > Schilder unkenntlich","47.6819608509926, 9.20229745343178","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 05.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: B33 150, 78464 Konstanz, Germany                    ","
            Das Schild sollte erneuert oder geputzt werden. Es total verwittert und fast unkenntlich.

        ","NA"
5681,"Straßen, Fahrrad & Verkehr > Ampel defekt","47.683349609375, 9.15823118762035","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 05.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Buhlenweg 1, 78467 Konstanz, Germany                    ","
            aus dem Buhlenweg kommend reagiert die Ampel nicht, man steht so lange bis jemand aus der Winkel Straße auf die Fürstenberg str  fahren möchtev

        ","NA"
5682,Müll/Sauberkeit > Illegaler Müll,"47.684148659914, 9.18191257864237","
                        
                                Amt für Stadtplanung und Umwelt

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 05.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: M5MJ+MQ Konstanz, Germany                    ","
            Hallo, seit vielen Monaten liegt ein alter, defekter Katzenkletterbaum im Wald neben dem Parkplatz an der Universitätsstrasse. (Der Müll wurde mehreren Monaten bereits gemeldet.). Fotos zur genauen Position sind in der Anlage. Danke 😊

        ","NA"
5683,Müll/Sauberkeit > Illegaler Müll,"47.697443077987, 9.16412349790335","
                        
                                Amt für Stadtplanung und Umwelt

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 05.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: M5W7+XJ Konstanz, Germany                    ","
            Direkt links neben dem Waldweg zwischen dem Tierfriedhof und St. Katharinen (ca. 100-200m vom Tierfriedhof entfernt), liegen entsorgte Teile eines aufgelösten Grabes. Es handelt sich um div. unterschiedliche Steinquader. 

        ","NA"
5684,"Straßen, Fahrrad & Verkehr > Straßenschäden","47.6710815429688, 9.18427079926726","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 05.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Sankt-Gebhard-Platz 24, 78467 Konstanz, Germany                    ","
            Löcher in der Straße 

        ","NA"
5685,"NA","NA","NA","NA","NA","NA","NA","NA"
5686,Beleuchtung > Straßenlaternen defekt,"47.7129880137032, 9.17066305875778","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 06.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Raiffeisenstraße 10, 78465 Konstanz, Germany                    ","
            Nr. 1 leuchtet nicht 

        ","NA"
5687,Beleuchtung > Straßenlaternen defekt,"47.6752669668073, 9.18643927328213","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 06.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Beyerlestraße 15A, 78464 Konstanz, Germany                    ","
            In der Beyerlestrasse leuchten mehrere Laternen nicht

        ","NA"
5688,Müll/Sauberkeit > Illegaler Müll,"47.743138113445, 9.10994684859055","
                        
                                OV Dettingen-Wallhausen

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 06.12.2021 via api gestellt.
                        
                    
                ","Langenrainer Str.(autom. ermittelt: P4V5+7X Konstanz, Germany                    ","
            Neben einer Mülltonne auf dem Parkplatz liegt illegaler Müll in Tüten
(Adresssuche nach: Langenrainer Str.)

        ","NA"
5689,Beleuchtung > Straßenlaternen defekt,"47.6752956917457, 9.18692639577621","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 06.12.2021 via api gestellt.
                        
                    
                ","Beyerlestraße(autom. ermittelt: Sierenmoosstraße 12, 78464 Konstanz, Deutschland                    ","
            In der Beyerlestraße sind alle Straßenlaternen ab Nr.6 bis zur Uhlandstraße hoch ausgefallen. Auch die Nr 8 der Sierenmoosstraße ist aus! Es ist sehr finster für Fußgänger!
(Adresssuche nach: Beyerlestraße)

        ","NA"
5690,"NA","NA","NA","NA","NA","NA","NA","NA"
5691,"Pflanzenwuchs > Verkehrsbehindernder Heckenwuchs, Sträucher","47.6827123117431, 9.14671555080161","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Konstanz Wollmatingen, 78467 Konstanz, Germany                    ","
            Es wird gebeten, die Böschung an diesem Bahnsteig zu mähen, damit diese nicht vollends verwildert.

        ","NA"
5692,Müll/Sauberkeit > Illegaler Müll,"47.6753121259788, 9.1983612254262","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Hermann-von-Vicari-Straße 1, 78464 Konstanz, Germany                    ","
            Neben der Packstation 

        ","NA"
5693,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.665461224241, 9.17076580224278","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","Gartenstraße 13(autom. ermittelt: Gartenstraße 18b, 78462 Konstanz, Germany                    ","
            Gulli in Gartenstraße auf Höhe Bushaltestelle Ellenrieder Gymnasium verstopft, Regenwasser kann nicht abfließen und steht auf der Straße
(Adresssuche nach: Gartenstraße 13)

        ","NA"
5694,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6602978793096, 9.1707110959626","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Talgartenstraße 1, 78462 Konstanz, Germany                    ","
            Der Strassenablauf auf der linken Seite, Gegenüber Haus Nr. 2a ist verstopft

        ","NA"
5695,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6716046037294, 9.17522765105812","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Klingenbergstraße 14, 78467 Konstanz, Germany                    ","
            Der Gulli ist komplett verstopft

        ","NA"
5696,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6701372, 9.1765614","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Ebertpl. 8, 78467 Konstanz, Deutschland                    ","
            Der Gulli ist komplett verstopft vor der Tiefgaragenzufahrt Ebertplatz 8

        ","NA"
5697,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6642530698839, 9.17045156649359","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Brauneggerstraße 24, 78462 Konstanz, Germany                    ","
            An der Fußgängerampel bei der Wallgutschule hat sich auf der Brauneggerstraße ein großer See gebildet. Wahrscheinlich ist hier ein Ablauf verstopft.

        ","NA"
5698,"Straßen, Fahrrad & Verkehr > Straßenschäden","47.6641375792719, 9.17105858777069","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Wallgutstraße 8, 78462 Konstanz, Germany                    ","
            Bei dem Dachrinnenanschluss des Gebäude Wallgutstraße 8 ist im Gehweg eine starke Unterspülung und ein Loch. Es besteht Unfallgefahr.

        ","NA"
5699,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6700483174589, 9.1756728877659","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Reichenaustraße 9, 78467 Konstanz, Germany                    ","
            Der Gulli auf dem Gehweg vor der Fuß- und Radfahrerampel auf dem Nord-westlichen Ebertplatz ist verstopft.

        ","NA"
5700,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6689798466219, 9.17643581128953","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Spanierstraße 7, 78467 Konstanz, Germany                    ","
            Obwohl heute der Reinigungstrupp vor Ort war, gibt es weiterhin mehrere Strassenabläufe in der Spanierstrasse vor dem Landratsamt, die komplett verstopft sind. In einem wächst bereits Gras.

        ","NA"
5701,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.684385796913, 9.14908214347511","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Konstanz, Karlsruher Strasse, 78467 Konstanz, Germany                    ","
            Die Gitter der Regenablaufrinne an der Bushaltestelle in der Karlsruherstrasse sind verbogen und loose, es besteht eine sehr hohe Unfallgefahr.

        ","NA"
5702,"NA","NA","NA","NA","NA","NA","NA","NA"
5703,Müll/Sauberkeit > Mülleimer überfüllt,"47.6775611, 9.2083928","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 09.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Überlinger Str. 19, 78464 Konstanz, Germany                    ","
            Müll ist voll

        ","NA"
5704,Öffentliche Orte/Ufer > Freizeitgelände beschädigt / verunreinigt,"47.6774516914017, 9.19081976403198","
                        
                                Technische Betriebe

                            
                            
                        
                    ",in Bearbeitung,"
                    
                        
                            Diese Anfrage wurde am 09.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Uhlandstraße 45, 78464 Konstanz, Germany                    ","
            An/auf dem Hügel über dem Wasserbehälter müsste das Gras bzw. das Gestrüpp eigentlich vor der Winterpause gemäht werden, möglichst bevor es noch richtig schneit.

        ","NA"
5705,Beleuchtung > Straßenlaternen defekt,"47.6907958984375, 9.15073022096975","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 09.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Benedikt-Bauer-Straße 10, 78467 Konstanz, Germany                    ","
            Leuchte 8

        ","NA"
5706,"Straßen, Fahrrad & Verkehr > Radwege schadhaft","47.6796728575415, 9.15608976908414","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 10.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Reutestraße 92A, 78467 Konstanz, Germany                    ","
            Auf dem Bodenseeradweg  zwischen Haltestelle Fürstenberg und Wollmatingen gibt es zwei Stellen, an denen zur Zeit Wasser auf dem Radweg steht oder über diesen läuft. Dies ist für Radfahrer jetzt im Winter eine enorme Gefahrenstelle wegen der Glatteisbildung. Habe dieses schon vor Jahren gemeldet, aber es ist nichts geschehen. Wäre dies auf einer Straße, würde man diesen Mangel kurzfristig beheben. Bei einem Sturz mit Schmerzen oder einem Bruch, würde ich die Verantwortlichen vor Gericht wegen unterlassener Hilfeleistung zeigen. Ich fordere sie hiermit nochmals auf, diese Mängel unverzüglich zu beseitigen, um die Sicherheit auf diesem Radweg wieder herzustellen.

        ","NA"
5707,"NA","NA","NA","NA","NA","NA","NA","NA"
5708,Müll/Sauberkeit > Illegaler Müll,"47.6692618188257, 9.18055377659471","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 11.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Eisenbahnstraße 21, 78467 Konstanz, Deutschland                    ","
            Müll seit mehren Wochen vor der Eisenbahnstr 21

        ","NA"
5709,"NA","NA","NA","NA","NA","NA","NA","NA"
5710,Müll/Sauberkeit > Illegaler Müll,"47.6704566548625, 9.16959688067436","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 12.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Adolf-Schmid-Straße 8, 78467 Konstanz, Germany                    ","
            Einkaufswagen im Rheinufer

        ","NA"
5711,"Straßen, Fahrrad & Verkehr > Radwege schadhaft","47.6575964934046, 9.16806380732129","
                        
                                Technische Betriebe

                            
                            
                        
                    ",in Bearbeitung,"
                    
                        
                            Diese Anfrage wurde am 13.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: M559+26 Konstanz, Germany                    ","
            Der geschotterte Radewegabschnitt verwandelt sich jeden Spätherbst bei Nässe nach dem Laubfall in einen Matschweg. Das sollte mal gelöst werden.

        ","NA"
5712,Müll/Sauberkeit > Illegaler Müll,"47.6712057146472, 9.21128230201949","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 14.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Seehalde 7, 78464 Konstanz, Germany                    ","
            Müll auf Verteilerkasten 

        ","NA"
5713,"NA","NA","NA","NA","NA","NA","NA","NA"
5714,"NA","NA","NA","NA","NA","NA","NA","NA"
5715,"NA","NA","NA","NA","NA","NA","NA","NA"
5716,Beleuchtung > Straßenlaternen defekt,"47.672686063906, 9.17208963113996","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 15.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Markgrafenstraße 54, 78467 Konstanz, Deutschland                    ","
            Laterne vor der Markgrafenstr. 54 ist seit einer Woche defekt

        ","NA"
5717,"Straßen, Fahrrad & Verkehr > Ampel defekt","47.6666363592633, 9.16234488188542","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 15.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Gartenstraße 41, 78462 Konstanz, Germany                    ","
            Die Ampel in der Gartenstraße zur neuen Rheinbrücke (Europastraße) zeigt zunächst mit grünem Pfeil die freie Fahrt Richtung Rheinbrücke. Danach wird diese Richtung kurz rot, um dann mit grün in alle Richtungen die freie Fahrt Richtung Rheinbrücke wieder anzuzeigen. Der kurzen Stop der Fahrt für Rechtsabbieger Richtung neue Rheinbrücke ist unnötig, da dort weder Fußgänger noch andere Verkehrsteilnehmer queren. Die Ampel sollte ohne Unterbrechung zwischen den beiden Phasen freie Fahrt für Rechtsabbieger von der Gartenstraße In Richtung Rheinbrücke anzeigen!

        ","NA"
5718,"NA","NA","NA","NA","NA","NA","NA","NA"
5719,Müll/Sauberkeit > Illegaler Müll,"47.6840084050747, 9.18221286823914","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 16.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: M5MJ+JV Konstanz, Germany                    ","
            2 + 8 entsorgte Autoreifen 

        ","NA"
5720,"Pflanzenwuchs > Verkehrsbehindernder Heckenwuchs, Sträucher","47.6776184422701, 9.19475359976518","
                        
                                Melanie Hemberger

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 17.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Sonnenbühlstraße 87, 78464 Konstanz, Germany                    ","
            Pflanzenbewuchs wuchert auf den Gehweg, macht ihn 50% schmaler und behindert das Gehen. Nebeneinander oder aneinander vorbei gehen ist dadurch nicht möglich. Man muss auf die Strasse ausweichen, was gefährlich ist.

        ","NA"
5721,Müll/Sauberkeit > verschmutzte Straßen und Plätze,"47.6857429131116, 9.19772255730117","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 17.12.2021 via api gestellt.
                        
                    
                ","Mainaustr. 192(autom. ermittelt: Mainaustraße 194, 78464 Konstanz, Deutschland                    ","
            Der Fuß- und Radweg zwischen Bushaltestelle Jugendherberge stadtauswärts und Mainaustr. 194 ist seit Monaten nicht mehr gereinigt worden. Viel Laub und Dreck. Vor den Altglascontainern gegenüber Mainaustr. 194 ist der gepflasterte Boden schlammig und verdreckt.
(Adresssuche nach: Mainaustr. 192)

        ","NA"
5722,"Straßen, Fahrrad & Verkehr > Radwege schadhaft","47.6667288768375, 9.17901549523603","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 21.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Sternenpl., 78464 Konstanz, Germany                    ","
            An der nördlichen Seite des Radweges befindet sich eine Metallschwelle, bei deren Überfahrung ein sehr lautes klapperndes Geräusch entsteht. Auf der Südseite ist es viel besser.

        ","NA"
5723,Beleuchtung > Straßenlaternen defekt,"47.6758130099593, 9.19504605353792","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 21.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Elblingweg 12, 78464 Konstanz, Germany                    ","
            Auf dem kurzen Verbindungsstück zwischen den Strassen „Im Weinberg“ und „Elblingweg“ ist die einzige dort befindliche Strassenlaterne defekt.

        ","NA"
5724,Müll/Sauberkeit > Mülleimer überfüllt,"47.6797388141202, 9.18901103930959","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 21.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Sonnenbühlstraße 47D, 78464 Konstanz, Germany                    ","
            es wäre toll wenn die beiden Mülleimer noch vor Weihnachten geleert werden können.
Vielen Dank 

        ","NA"
5725,Müll/Sauberkeit > Mülleimer überfüllt,"47.6762085789102, 9.20888755470514","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Lindauer Str. 53, 78464 Konstanz, Germany                    ","
            Müll ist voll

        ","NA"
5726,Beleuchtung > Straßenlaternen defekt,"47.7334617432871, 9.11367699075524","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 22.12.2021 via api gestellt.
                        
                    
                ","Kehlhofstr(autom. ermittelt: Kelhofstraße 34, 78465 Konstanz, Germany                    ","
            Laterne mit Mast Nummer 10 leuchtet seit einigen Tagen/Nächten nicht mehr.
(Adresssuche nach: Kehlhofstr)

        ","NA"
5727,Müll/Sauberkeit > Illegaler Müll,"47.6876651596732, 9.17053330689669","
                        
                                Amt für Stadtplanung und Umwelt

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 23.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: M5QC+36 Konstanz, Germany                    ","
            In der Kurve bei der Wendeplattform liegt Müll 

        ","NA"
5728,"Straßen, Fahrrad & Verkehr > Schilder unkenntlich","47.6637015451733, 9.1752503067255","
                        
                                Meyer

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 23.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Gerichtsgasse 2, 78462 Konstanz, Germany                    ","
            Poller Gerichtsgasse durchgehend versenkt. Bitte wieder aktivieren. 

        ","NA"
5729,"NA","NA","NA","NA","NA","NA","NA","NA"
5730,"NA","NA","NA","NA","NA","NA","NA","NA"
5731,"Straßen, Fahrrad & Verkehr > Schilder unkenntlich","47.6562941175067, 9.17267590907981","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 25.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Kreuzlinger Str. 60A, 78462 Konstanz, Germany                    ","
            Die zwei beidseitigen Schilder 'Einbahn ausgen. Fahrräder' sind sehr verblichen. Das Schild 'Information' ist vermoost und die Frage ist: Wo führt das überhaupt hin?

        ","NA"
5732,Öffentliche Orte/Ufer > Sportplätze beschädigt / verunreinigt,"47.6693754999255, 9.1707589999998","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 27.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: L-Gebäude, 78462 Konstanz, Germany                    ","
            Viele Glasscherben auf und um den Bolzplatz neben der Gemeinschaftsschule.
Die hier spielenden Kinder und Jugendlichen werden dadurch gefährdet.

        ","NA"
5733,Beleuchtung > Straßenlaternen defekt,"47.6657696444742, 9.17272738071873","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 28.12.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Schottenstraße 65, 78462 Konstanz, Germany                    ","
            Laterne Nr. 21 Schottenstraße defekt.

        ","NA"
5734,Beleuchtung > Straßenlaternen defekt,"47.6711697, 9.1767556","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 28.12.2021 via api gestellt.
                        
                    
                ","Markgrafenstr. 6, 78467 Konstanz(autom. ermittelt: Markgrafenstraße 6, 78467 Konstanz, Germany                    ","
            Straßenlaterne vor Haus Markgrafenstr. 6 ist kaputt.
(Adresssuche nach: Markgrafenstr. 6, 78467 Konstanz)

        ","NA"
5735,"Straßen, Fahrrad & Verkehr > Fahrrad gefunden","47.665692392313, 9.17711053971769","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 28.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Rheingasse 18-20, 78462 Konstanz, Deutschland                    ","
            Rheingasse, Abgang zum Bärengraben: mehrere kaputte, unabgeschlossene Räder und anderer Müll, inzwischn offensichtlich von Passanten als Müllhalde wahrgenommen und genutzt! 

        ","NA"
5736,Beleuchtung > Straßenlaternen defekt,"47.6748657226563, 9.19186248444873","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 29.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Sierenmoosstraße 49, 78464 Konstanz, Germany                    ","
            Laterne ist defekt 

        ","NA"
5737,Müll/Sauberkeit > Mülleimer überfüllt,"47.6654225803025, 9.1780461743474","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 29.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: M58H+56 Konstanz, Germany                    ","
            müll landet im seeWE

        ","NA"
5738,Beleuchtung > Straßenlaternen defekt,"47.6832196596323, 9.15051293995485","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 30.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Leipziger Str. 11, 78467 Konstanz, Germany                    ","
            Strassenbeleuchtung geht nicht

        ","NA"
5739,"NA","NA","NA","NA","NA","NA","NA","NA"
5740,Öffentliche Orte/Ufer > Seeufer verschmutzt,"47.6772116, 9.2093178","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 30.12.2021 via android gestellt.
                        
                    
                ","keine(autom. ermittelt: Fohrenbühlweg 7, 78464 Konstanz, Germany                    ","
            Hallo im Hoerlepark hat es ein Surfbrett angeschwämt. Es ist noch ein Abus Schloss dran befestigt. 

        ","NA"
